City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
217,murrells inlet,33.551,-79.0414,17.23,96,100,3.09,US,1707717882
218,faya-largeau,17.9257,19.1043,20.36,14,0,4.14,TD,1707717883
219,kashgar,39.4547,75.9797,10.56,20,0,4.0,CN,1707717883
220,al jawf,29.5,38.75,11.78,60,49,5.41,SA,1707717883
221,afaahiti,-17.75,-149.2833,26.93,89,93,7.03,PF,1707717883
222,kodinsk,58.6881,99.1844,-13.64,86,100,3.93,RU,1707717883
223,copiapo,-27.3667,-70.3333,15.83,68,72,0.63,CL,1707717628
224,tazovsky,67.4667,78.7,-29.19,96,100,1.48,RU,1707717883
225,funafuti,-8.5243,179.1942,28.0,83,75,5.14,TV,1707717884
226,vidyayevo,69.3191,32.8049,-21.96,98,81,2.39,RU,1707717884
227,colonia,50.9333,6.95,8.23,84,75,5.14,DE,1707717628
228,dzerzhinskoye,56.8344,95.2283,-11.94,74,100,5.48,RU,1707717884
229,vila franca do campo,37.7167,-25.4333,18.27,99,86,8.65,PT,1707717884
230,lompoc,34.6391,-120.4579,8.66,93,0,2.57,US,1707717611
231,nasir,15.5894,32.5634,22.24,25,27,4.88,SD,1707717884
232,cacak,43.8914,20.3497,4.78,88,100,1.68,RS,1707717884
233,owen sound,44.5672,-80.9435,-0.02,86,91,1.79,CA,1707717884
234,barra do garcas,-15.89,-52.2567,21.29,97,100,2.73,BR,1707717885
235,aoulef,26.9667,1.0833,18.2,34,0,4.8,DZ,1707717885
236,vanino,49.0869,140.2543,-3.37,75,99,2.54,RU,1707717882
237,shalkar,47.8288,59.6258,-11.4,80,19,3.67,KZ,1707717885
238,netrakona,24.8833,90.7167,27.36,33,3,0.67,BD,1707717885
239,manicore,-5.8092,-61.3003,23.01,99,100,1.27,BR,1707717885
240,northam,51.0333,-4.2167,6.48,83,49,7.96,GB,1707717885
241,infantes,38.7367,-3.0122,10.01,98,100,7.22,ES,1707717885
242,arno,60.1167,18.6333,-6.79,92,100,5.87,SE,1707717885
243,sao felix do xingu,-6.6447,-51.995,22.49,99,100,1.09,BR,1707717683
244,aquidauana,-20.4711,-55.7872,26.33,76,100,1.97,BR,1707717886
245,changyon,38.2508,125.0961,6.33,59,0,6.62,KP,1707717886
246,carbonear,47.7332,-53.2148,1.18,95,95,4.13,CA,1707717886
247,ola,59.5833,151.2833,-18.81,83,100,1.65,RU,1707717886
248,palikir - national government center,6.9248,158.1611,28.41,70,40,4.63,FM,1707717886
249,inarajan village,13.2736,144.7484,29.66,78,66,7.79,GU,1707717886
250,tabou,4.423,-7.3528,25.26,94,65,1.34,CI,1707717886
251,camden,39.7835,-74.9663,6.94,84,70,1.34,US,1707717717
252,fortaleza,-3.7227,-38.5247,27.07,89,40,2.57,BR,1707717601
253,energodar,47.4987,34.6574,9.77,60,100,7.39,UA,1707717887
254,korla,41.7597,86.1469,2.65,52,19,2.39,CN,1707717784
255,nekrasovskoye,57.6766,40.3657,-7.06,79,100,2.0,RU,1707717887
256,umba,66.6871,34.3429,-26.19,99,95,2.32,RU,1707717887
257,kone,-21.0595,164.8658,28.16,78,77,2.12,NC,1707717887
258,novomichurinsk,54.0384,39.7479,-4.34,96,100,4.42,RU,1707717887
259,udachny,66.4167,112.4,-29.89,94,100,2.64,RU,1707717888
260,fuerte olimpo,-21.0415,-57.8738,23.8,93,98,1.85,PY,1707717888
261,kolonia,50.9333,6.95,8.13,84,100,4.12,DE,1707717878
262,natal,-5.795,-35.2094,24.36,94,75,4.12,BR,1707717888
263,mount gambier,-37.8333,140.7667,28.75,28,1,3.13,AU,1707717888
264,fort irwin,35.2627,-116.6848,2.9,75,0,2.57,US,1707717888
265,mar del plata,-38.0023,-57.5575,24.41,84,0,5.81,AR,1707717606
266,nouadhibou,20.931,-17.0347,18.99,77,0,6.69,MR,1707717888
267,puerto maldonado,-12.6,-69.1833,23.72,98,100,0.88,PE,1707717889
268,biharamulo,-2.6319,31.3089,19.07,86,81,1.21,TZ,1707717889
269,pacific grove,36.6177,-121.9166,9.25,91,0,1.54,US,1707717889
270,port macquarie,-31.4333,152.9167,27.16,64,29,5.49,AU,1707717823
271,broome,42.2506,-75.833,0.43,90,40,0.0,US,1707717889
272,sitka,57.0531,-135.33,2.94,87,100,5.14,US,1707717889
273,irymple,-34.25,142.1667,40.61,21,0,0.45,AU,1707717889
274,serafimovich,49.5786,42.736,-0.77,100,100,3.76,RU,1707717889
275,murraysville,34.2957,-77.8475,16.7,94,100,1.54,US,1707717890
276,burley,42.5357,-113.7928,-2.02,76,40,0.0,US,1707717890
277,sanchursk,56.9413,47.2499,-17.68,91,81,4.14,RU,1707717890
278,urumqi,43.801,87.6005,-0.47,60,0,3.0,CN,1707717890
279,bukuru,9.8,8.8667,18.69,22,2,1.94,NG,1707717890
280,christchurch,-43.5333,172.6333,18.08,59,40,6.17,NZ,1707717786
281,thunder bay,48.4001,-89.3168,-7.01,79,100,1.03,CA,1707717876
282,puerto deseado,-47.7503,-65.8938,10.4,52,42,14.77,AR,1707717890
283,mogadishu,2.0371,45.3438,27.82,74,84,7.12,SO,1707717605
284,mahibadhoo,3.7833,72.9667,27.91,81,100,8.14,MV,1707717891
285,minas de marcona,-15.2119,-75.1103,21.24,75,100,1.34,PE,1707717891
286,gadzhiyevo,69.2551,33.3362,-23.06,100,92,2.93,RU,1707717891
287,bereeda,11.8704,51.0579,27.24,64,37,4.74,SO,1707717891
288,fort st. john,56.2499,-120.8529,-0.06,59,100,5.66,CA,1707717891
289,egersund,58.4513,5.9997,0.6,89,100,12.45,NO,1707717763
290,brak,27.5496,14.2714,13.87,39,15,3.47,LY,1707717891
291,beloyarskiy,63.7119,66.6722,-28.33,97,21,1.34,RU,1707717891
292,kidal,18.4411,1.4078,20.72,10,0,3.12,ML,1707717892
293,timmins,48.4669,-81.3331,-9.1,86,100,1.03,CA,1707717892
294,hasaki,35.7333,140.8333,10.22,39,67,5.51,JP,1707717892
295,mangrol,21.1167,70.1167,25.35,26,96,3.2,IN,1707717892
296,kerikeri,-35.2268,173.9474,22.73,69,17,2.13,NZ,1707717892
297,saint-philippe,-21.3585,55.7679,28.77,84,66,2.68,RE,1707717892
298,praia da vitoria,38.7333,-27.0667,17.14,77,40,12.73,PT,1707717892
299,simav,39.0882,28.9777,8.17,71,99,4.95,TR,1707717892
300,mokrous,51.2333,47.5167,-8.06,93,100,5.49,RU,1707717893
301,ishigaki,24.3448,124.1572,21.07,43,20,5.14,JP,1707717893
302,uturoa,-16.7333,-151.4333,27.29,88,100,9.67,PF,1707717893
303,berezovyy,51.6667,135.7,-8.69,84,100,1.06,RU,1707717893
304,kedainiai,55.2883,23.9747,2.26,96,100,4.76,LT,1707717893
305,nogliki,51.8333,143.1667,-9.81,86,100,4.02,RU,1707717893
306,piti village,13.4626,144.6933,29.61,67,75,7.72,GU,1707717893
307,sake,-1.5736,29.045,20.39,88,42,0.89,CD,1707717893
308,arvayheer,46.2639,102.775,1.97,43,79,11.99,MN,1707717893
309,sullivan,36.5168,-82.5332,10.99,89,75,0.0,US,1707717894
310,saldanha,-33.0117,17.9442,19.03,88,0,3.48,ZA,1707717894
311,bangassou,4.7413,22.8184,24.83,45,60,0.4,CF,1707717666
312,agat village,13.3886,144.6585,29.64,68,75,7.72,GU,1707717894
313,kasongo-lunda,-6.4667,16.8167,22.38,96,95,1.32,CD,1707717894
314,sol'-iletsk,51.1631,54.9918,-17.66,87,26,2.5,RU,1707717894
315,oum hadjer,13.2954,19.6966,22.99,14,0,3.11,TD,1707717894
316,al muwayh,22.4333,41.7583,14.01,35,71,5.61,SA,1707717894
317,puerto lempira,15.2667,-83.7667,22.81,95,4,3.86,HN,1707717707
318,dalbandin,28.8947,64.4101,18.66,29,100,1.01,PK,1707717895
319,la ronge,55.1001,-105.2842,-4.86,80,20,3.6,CA,1707717798
320,susuman,62.7833,148.1667,-32.79,99,57,0.45,RU,1707717895
321,naze,28.3667,129.4833,17.51,56,3,4.08,JP,1707717895
322,tyukhtet,56.5389,89.3011,-13.99,89,100,4.71,RU,1707717895
323,shannon,52.7039,-8.8642,5.0,81,40,5.14,IE,1707717895
324,mabaruma,8.2,-59.7833,21.41,97,14,0.84,GY,1707717896
325,bilicenii vechi,47.6564,28.0472,9.46,84,100,3.41,MD,1707717896
326,merizo village,13.2658,144.6691,29.43,78,56,7.45,GU,1707717896
327,katsuura,35.1333,140.3,9.47,47,34,6.9,JP,1707717896
328,keflavik,64.0049,-22.5624,0.95,100,100,6.17,IS,1707717896
329,monrovia,6.3005,-10.7969,26.88,87,52,3.12,LR,1707717613
330,okhotsk,59.3833,143.3,-23.91,94,43,1.09,RU,1707717896
331,brisas de zicatela,15.8369,-97.0419,24.69,80,10,2.37,MX,1707717896
332,lerwick,60.1545,-1.1494,5.0,95,100,9.65,GB,1707717819
333,aykhal,66.0,111.5,-30.87,98,100,3.68,RU,1707717897
334,suncho corral,-27.9336,-63.4294,30.93,51,99,5.96,AR,1707717897
335,darwin,-12.4611,130.8418,26.99,91,100,6.69,AU,1707717897
336,bengkulu,-3.8004,102.2655,29.74,68,23,4.11,ID,1707717644
337,minas novas,-17.2186,-42.5903,18.58,98,11,1.17,BR,1707717624
338,nabire,-3.3667,135.4833,28.44,73,70,3.47,ID,1707717897
339,balkashino,52.5167,68.7667,-17.44,94,96,2.82,KZ,1707717897
340,likasi,-10.9814,26.7333,19.03,93,68,1.03,CD,1707717897
341,la sarre,48.8002,-79.1996,-10.25,98,98,0.36,CA,1707717897
342,mjolby,58.326,15.1237,-3.4,93,100,5.94,SE,1707717897
343,linxia chengguanzhen,35.6003,103.2064,9.18,18,0,2.31,CN,1707717898
344,tshabong,-26.05,22.45,25.73,48,0,8.38,BW,1707717898
345,kingscliff,-28.2667,153.5667,27.89,61,75,6.69,AU,1707717898
346,chui,-33.6971,-53.4616,23.56,92,0,2.53,UY,1707717898
347,aasiaat,68.7098,-52.8699,-28.88,100,98,2.31,GL,1707717898
348,san marcos,33.1434,-117.1661,11.29,75,3,1.2,US,1707717739
349,mariinsk,56.2139,87.7472,-13.54,84,100,6.07,RU,1707717898
350,stornoway,58.2093,-6.3865,2.99,93,100,3.6,GB,1707717898
351,izucar de matamoros,18.6,-98.4667,19.41,34,0,0.72,MX,1707717898
352,axim,4.8699,-2.2405,27.21,84,53,1.74,GH,1707717899
353,pangody,65.85,74.4859,-29.2,100,100,3.43,RU,1707717854
354,callao,-12.0667,-77.15,26.16,69,75,7.2,PE,1707717899
355,smithers,54.7804,-127.1743,-4.82,100,100,0.0,CA,1707717899
356,mandalgovi,45.7625,106.2708,-2.16,68,0,7.73,MN,1707717899
357,miracema do tocantins,-9.5618,-48.3967,21.99,90,100,1.69,BR,1707717899
358,saint-pierre,-21.3393,55.4781,28.82,79,20,8.75,RE,1707717899
359,igarka,67.4667,86.5833,-28.08,87,18,1.63,RU,1707717899
360,bodo,67.28,14.405,-3.98,39,0,13.89,NO,1707717900
361,angaur state,6.906,134.13,27.65,82,71,9.36,PW,1707717900
362,tonghae,37.5439,129.1069,9.76,36,0,1.54,KR,1707717900
363,valvedditturai,9.8167,80.1667,26.79,71,72,6.58,LK,1707717900
364,vohenstrauss,49.6238,12.3381,5.18,94,100,4.73,DE,1707717900
365,popondetta,-8.7537,148.2534,29.39,74,97,2.21,PG,1707717900
366,yuzhno-kurilsk,44.0306,145.8556,-5.35,80,53,5.12,RU,1707717900
367,montepuez,-13.1256,38.9997,21.07,100,100,1.15,MZ,1707717900
368,nikolayevsk-on-amure,53.1406,140.73,-9.65,82,100,0.85,RU,1707717901
369,san matias,-16.3667,-58.4,23.45,96,98,2.01,BO,1707717901
370,gaozhou,21.9392,110.8461,23.95,33,1,6.47,CN,1707717901
371,manokwari,-0.8667,134.0833,28.18,74,33,2.97,ID,1707717901
372,kimbe,-5.5502,150.1429,27.93,79,99,1.83,PG,1707717901
373,fukuecho,32.6881,128.8419,12.2,54,20,3.09,JP,1707717901
374,westport,41.1415,-73.3579,4.99,65,0,2.06,US,1707717901
375,bardai,11.65,7.2333,20.44,17,51,3.71,NG,1707717902
376,xilin hot,43.9667,116.0333,-0.87,75,0,8.26,CN,1707717902
377,rubtsovsk,51.5,81.25,-12.74,90,100,6.7,RU,1707717902
378,yinchuan,38.4681,106.2731,8.93,19,0,1.14,CN,1707717612
379,marau,-28.4492,-52.2,21.06,78,75,1.66,BR,1707717902
380,lovisa,60.4566,26.2251,-10.4,87,87,4.79,FI,1707717902
381,eyl,7.9803,49.8164,28.63,56,58,5.91,SO,1707717903
382,olyokminsk,60.3736,120.4264,-21.77,86,79,3.94,RU,1707717903
383,obo,5.3998,26.4869,27.95,21,96,2.95,CF,1707717636
384,hammerfest,70.6634,23.6821,-0.75,93,75,3.09,NO,1707717903
385,coquimbo,-29.9533,-71.3436,16.85,88,0,2.06,CL,1707717903
386,kristiansund,63.1115,7.732,5.36,52,0,5.66,NO,1707717903
387,mbale,1.0821,34.175,26.04,53,46,1.2,UG,1707717904
388,neiafu,-18.65,-173.9833,29.38,84,75,3.72,TO,1707717904
389,kishtwar,33.3167,75.7667,12.84,27,69,1.0,IN,1707717904
390,orkney,-26.9802,26.6727,21.24,66,1,4.54,ZA,1707717904
391,kismayo,-0.3582,42.5454,28.66,71,98,6.82,SO,1707717905
392,harstad,68.799,16.5293,-3.25,92,53,2.33,NO,1707717905
393,porto novo,6.4965,2.6036,28.9,93,18,1.54,BJ,1707717877
394,egilsstadir,65.2653,-14.3948,1.95,80,100,10.8,IS,1707717905
395,khalkhal,37.6189,48.5258,5.55,63,5,1.83,IR,1707717905
396,nagrota,32.05,76.0833,21.1,29,72,3.34,IN,1707717906
397,kirkwall,58.9848,-2.9587,4.98,93,20,2.06,GB,1707717906
398,ancud,-41.8697,-73.8203,11.04,71,6,3.97,CL,1707717634
399,groenswaard,52.0515,4.6454,7.27,91,75,3.09,NL,1707717906
400,el porvenir,13.7617,-87.3458,22.63,71,2,1.3,HN,1707717906
401,mingshui,36.7167,117.5,14.97,43,0,6.03,CN,1707717839
402,oriximina,-1.7656,-55.8661,23.66,94,68,2.53,BR,1707717906
403,tamanrasset,22.785,5.5228,11.95,14,0,1.03,DZ,1707717907
404,qui nhon,13.7667,109.2333,25.61,65,97,6.01,VN,1707717907
405,flores da cunha,-29.0289,-51.1817,20.99,94,27,1.15,BR,1707717733
406,tailai,46.3833,123.4,7.44,31,18,9.09,CN,1707717907
407,asadabad,34.7824,48.1185,2.97,39,0,0.75,IR,1707717907
408,kolonia town,6.964,158.206,29.0,70,40,4.63,FM,1707717907
409,walvis bay,-22.9575,14.5053,16.53,94,100,0.51,NA,1707717908
410,princeville,45.7668,-61.2985,2.17,94,100,1.54,CA,1707717908
411,embalenhle,-26.5333,29.0667,17.53,93,19,0.95,ZA,1707717908
412,paracuru,-3.41,-39.0306,26.73,88,80,4.94,BR,1707717908
413,kabompo,-13.5927,24.2008,20.84,71,56,2.33,ZM,1707717908
414,aljezur,37.3191,-8.8033,17.14,93,84,6.55,PT,1707717908
415,puerto armuelles,8.2833,-82.8667,26.72,76,6,1.79,PA,1707717909
416,selfoss,63.9331,-20.9971,-1.9,88,100,5.94,IS,1707717909
417,fianarantsoa,-21.4333,47.0833,21.11,83,100,3.65,MG,1707717909
418,lorengau,-2.0226,147.2712,29.25,70,71,3.46,PG,1707717910
419,collipulli,-37.95,-72.4333,11.45,88,0,4.49,CL,1707717784
420,colon,9.3592,-79.9014,24.39,90,24,3.58,PA,1707717910
421,bandon,51.7469,-8.7425,1.77,80,2,2.39,IE,1707717910
422,ginir,7.1333,40.7,19.55,48,65,3.51,ET,1707717910
423,partenit,44.578,34.3446,13.04,50,100,2.26,UA,1707717910
424,sandnessjoen,66.0217,12.6316,-3.94,50,0,2.57,NO,1707717910
425,ta`u,-14.2336,-169.5144,27.12,88,100,9.32,AS,1707717911
426,hilo,19.7297,-155.09,22.38,94,75,3.6,US,1707717911
427,halifax,44.6453,-63.5724,3.0,91,100,3.47,CA,1707717664
428,adamovka,51.5223,59.9396,-16.13,89,23,3.13,RU,1707717911
